
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: pascal_part             
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 2                       
|                nshot: 1                       
|             img_size: 518                     
| use_original_imgsize: False                   
|             log_root: output/pascal/fold2     
|            visualize: 0                       
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: True                    
| use_points_or_centers: True                    
|         sample_range: (3, 6)                  
| max_sample_iterations: 128                     
|                alpha: 0.5                     
|                 beta: 0.5                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.3                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 2
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 1265/2500] mIoU: 31.81  |  FB-IoU: 56.85 |  0: 24.25    |  1: 37.88    |  2: 37.11    |  3: 24.17    |  4: 35.63   
[Batch: 1266/2500] mIoU: 31.80  |  FB-IoU: 56.84 |  0: 24.21    |  1: 37.88    |  2: 37.11    |  3: 24.17    |  4: 35.63   
[Batch: 1267/2500] mIoU: 31.79  |  FB-IoU: 56.84 |  0: 24.21    |  1: 37.85    |  2: 37.11    |  3: 24.17    |  4: 35.63   
[Batch: 1268/2500] mIoU: 31.77  |  FB-IoU: 56.82 |  0: 24.21    |  1: 37.85    |  2: 37.01    |  3: 24.17    |  4: 35.63   
[Batch: 1269/2500] mIoU: 31.75  |  FB-IoU: 56.83 |  0: 24.21    |  1: 37.85    |  2: 37.01    |  3: 24.07    |  4: 35.63   
[Batch: 1270/2500] mIoU: 31.77  |  FB-IoU: 56.85 |  0: 24.21    |  1: 37.85    |  2: 37.01    |  3: 24.07    |  4: 35.71   
[Batch: 1271/2500] mIoU: 31.75  |  FB-IoU: 56.81 |  0: 24.08    |  1: 37.85    |  2: 37.01    |  3: 24.07    |  4: 35.71   
[Batch: 1272/2500] mIoU: 31.74  |  FB-IoU: 56.81 |  0: 24.08    |  1: 37.82    |  2: 37.01    |  3: 24.07    |  4: 35.71   
[Batch: 1273/2500] mIoU: 31.74  |  FB-IoU: 56.81 |  0: 24.08    |  1: 37.82    |  2: 37.04    |  3: 24.07    |  4: 35.71   
[Batch: 1274/2500] mIoU: 31.76  |  FB-IoU: 56.82 |  0: 24.08    |  1: 37.82    |  2: 37.04    |  3: 24.16    |  4: 35.71   
[Batch: 1275/2500] mIoU: 31.77  |  FB-IoU: 56.83 |  0: 24.08    |  1: 37.82    |  2: 37.04    |  3: 24.16    |  4: 35.77   
[Batch: 1276/2500] mIoU: 31.76  |  FB-IoU: 56.80 |  0: 24.01    |  1: 37.82    |  2: 37.04    |  3: 24.16    |  4: 35.77   
[Batch: 1277/2500] mIoU: 31.73  |  FB-IoU: 56.79 |  0: 24.01    |  1: 37.67    |  2: 37.04    |  3: 24.16    |  4: 35.77   
[Batch: 1278/2500] mIoU: 31.74  |  FB-IoU: 56.80 |  0: 24.01    |  1: 37.67    |  2: 37.09    |  3: 24.16    |  4: 35.77   
[Batch: 1279/2500] mIoU: 31.74  |  FB-IoU: 56.81 |  0: 24.01    |  1: 37.67    |  2: 37.09    |  3: 24.18    |  4: 35.77   
[Batch: 1280/2500] mIoU: 31.72  |  FB-IoU: 56.79 |  0: 24.01    |  1: 37.67    |  2: 37.09    |  3: 24.18    |  4: 35.67   
[Batch: 1281/2500] mIoU: 31.73  |  FB-IoU: 56.78 |  0: 24.04    |  1: 37.67    |  2: 37.09    |  3: 24.18    |  4: 35.67   
[Batch: 1282/2500] mIoU: 31.74  |  FB-IoU: 56.80 |  0: 24.04    |  1: 37.75    |  2: 37.09    |  3: 24.18    |  4: 35.67   
[Batch: 1283/2500] mIoU: 31.75  |  FB-IoU: 56.80 |  0: 24.04    |  1: 37.75    |  2: 37.09    |  3: 24.18    |  4: 35.67   
[Batch: 1284/2500] mIoU: 31.75  |  FB-IoU: 56.81 |  0: 24.04    |  1: 37.75    |  2: 37.09    |  3: 24.20    |  4: 35.67   
[Batch: 1285/2500] mIoU: 31.75  |  FB-IoU: 56.81 |  0: 24.04    |  1: 37.75    |  2: 37.09    |  3: 24.20    |  4: 35.67   
[Batch: 1286/2500] mIoU: 31.75  |  FB-IoU: 56.80 |  0: 24.03    |  1: 37.75    |  2: 37.09    |  3: 24.20    |  4: 35.67   
[Batch: 1287/2500] mIoU: 31.75  |  FB-IoU: 56.81 |  0: 24.03    |  1: 37.77    |  2: 37.09    |  3: 24.20    |  4: 35.67   
[Batch: 1288/2500] mIoU: 31.76  |  FB-IoU: 56.82 |  0: 24.03    |  1: 37.77    |  2: 37.12    |  3: 24.20    |  4: 35.67   
[Batch: 1289/2500] mIoU: 31.76  |  FB-IoU: 56.82 |  0: 24.03    |  1: 37.77    |  2: 37.12    |  3: 24.20    |  4: 35.67   
[Batch: 1290/2500] mIoU: 31.76  |  FB-IoU: 56.83 |  0: 24.03    |  1: 37.77    |  2: 37.12    |  3: 24.20    |  4: 35.67   
[Batch: 1291/2500] mIoU: 31.78  |  FB-IoU: 56.84 |  0: 24.17    |  1: 37.77    |  2: 37.12    |  3: 24.20    |  4: 35.67   
[Batch: 1292/2500] mIoU: 31.78  |  FB-IoU: 56.84 |  0: 24.17    |  1: 37.76    |  2: 37.12    |  3: 24.20    |  4: 35.67   
[Batch: 1293/2500] mIoU: 31.80  |  FB-IoU: 56.86 |  0: 24.17    |  1: 37.76    |  2: 37.21    |  3: 24.20    |  4: 35.67   
[Batch: 1294/2500] mIoU: 31.83  |  FB-IoU: 56.87 |  0: 24.17    |  1: 37.76    |  2: 37.21    |  3: 24.37    |  4: 35.67   
[Batch: 1295/2500] mIoU: 31.84  |  FB-IoU: 56.88 |  0: 24.17    |  1: 37.76    |  2: 37.21    |  3: 24.37    |  4: 35.71   
[Batch: 1296/2500] mIoU: 31.82  |  FB-IoU: 56.84 |  0: 24.06    |  1: 37.76    |  2: 37.21    |  3: 24.37    |  4: 35.71   
[Batch: 1297/2500] mIoU: 31.84  |  FB-IoU: 56.86 |  0: 24.06    |  1: 37.86    |  2: 37.21    |  3: 24.37    |  4: 35.71   
[Batch: 1298/2500] mIoU: 31.81  |  FB-IoU: 56.82 |  0: 24.06    |  1: 37.86    |  2: 37.07    |  3: 24.37    |  4: 35.71   
[Batch: 1299/2500] mIoU: 31.82  |  FB-IoU: 56.83 |  0: 24.06    |  1: 37.86    |  2: 37.07    |  3: 24.41    |  4: 35.71   
[Batch: 1300/2500] mIoU: 31.83  |  FB-IoU: 56.83 |  0: 24.06    |  1: 37.86    |  2: 37.07    |  3: 24.41    |  4: 35.75   
[Batch: 1301/2500] mIoU: 31.83  |  FB-IoU: 56.84 |  0: 24.07    |  1: 37.86    |  2: 37.07    |  3: 24.41    |  4: 35.75   
[Batch: 1302/2500] mIoU: 31.90  |  FB-IoU: 56.87 |  0: 24.07    |  1: 38.19    |  2: 37.07    |  3: 24.41    |  4: 35.75   
[Batch: 1303/2500] mIoU: 31.91  |  FB-IoU: 56.89 |  0: 24.07    |  1: 38.19    |  2: 37.14    |  3: 24.41    |  4: 35.75   
[Batch: 1304/2500] mIoU: 31.91  |  FB-IoU: 56.90 |  0: 24.07    |  1: 38.19    |  2: 37.14    |  3: 24.42    |  4: 35.75   
[Batch: 1305/2500] mIoU: 31.92  |  FB-IoU: 56.90 |  0: 24.07    |  1: 38.19    |  2: 37.14    |  3: 24.42    |  4: 35.76   
[Batch: 1306/2500] mIoU: 31.92  |  FB-IoU: 56.90 |  0: 24.07    |  1: 38.19    |  2: 37.14    |  3: 24.42    |  4: 35.76   
[Batch: 1307/2500] mIoU: 31.91  |  FB-IoU: 56.90 |  0: 24.07    |  1: 38.17    |  2: 37.14    |  3: 24.42    |  4: 35.76   
[Batch: 1308/2500] mIoU: 31.93  |  FB-IoU: 56.91 |  0: 24.07    |  1: 38.17    |  2: 37.23    |  3: 24.42    |  4: 35.76   
[Batch: 1309/2500] mIoU: 31.94  |  FB-IoU: 56.92 |  0: 24.07    |  1: 38.17    |  2: 37.23    |  3: 24.49    |  4: 35.76   
[Batch: 1310/2500] mIoU: 31.93  |  FB-IoU: 56.91 |  0: 24.07    |  1: 38.17    |  2: 37.23    |  3: 24.49    |  4: 35.70   
[Batch: 1311/2500] mIoU: 31.92  |  FB-IoU: 56.89 |  0: 24.03    |  1: 38.17    |  2: 37.23    |  3: 24.49    |  4: 35.70   
[Batch: 1312/2500] mIoU: 31.93  |  FB-IoU: 56.89 |  0: 24.03    |  1: 38.18    |  2: 37.23    |  3: 24.49    |  4: 35.70   
[Batch: 1313/2500] mIoU: 31.96  |  FB-IoU: 56.92 |  0: 24.03    |  1: 38.18    |  2: 37.39    |  3: 24.49    |  4: 35.70   
[Batch: 1314/2500] mIoU: 31.94  |  FB-IoU: 56.92 |  0: 24.03    |  1: 38.18    |  2: 37.39    |  3: 24.39    |  4: 35.70   
[Batch: 1315/2500] mIoU: 31.94  |  FB-IoU: 56.92 |  0: 24.03    |  1: 38.18    |  2: 37.39    |  3: 24.39    |  4: 35.69   
[Batch: 1316/2500] mIoU: 31.93  |  FB-IoU: 56.90 |  0: 23.98    |  1: 38.18    |  2: 37.39    |  3: 24.39    |  4: 35.69   
[Batch: 1317/2500] mIoU: 31.94  |  FB-IoU: 56.91 |  0: 23.98    |  1: 38.23    |  2: 37.39    |  3: 24.39    |  4: 35.69   
[Batch: 1318/2500] mIoU: 31.94  |  FB-IoU: 56.92 |  0: 23.98    |  1: 38.23    |  2: 37.43    |  3: 24.39    |  4: 35.69   
[Batch: 1319/2500] mIoU: 31.95  |  FB-IoU: 56.92 |  0: 23.98    |  1: 38.23    |  2: 37.43    |  3: 24.41    |  4: 35.69   
[Batch: 1320/2500] mIoU: 31.97  |  FB-IoU: 56.94 |  0: 23.98    |  1: 38.23    |  2: 37.43    |  3: 24.41    |  4: 35.78   
[Batch: 1321/2500] mIoU: 31.97  |  FB-IoU: 56.95 |  0: 23.99    |  1: 38.23    |  2: 37.43    |  3: 24.41    |  4: 35.78   
[Batch: 1322/2500] mIoU: 31.96  |  FB-IoU: 56.94 |  0: 23.99    |  1: 38.17    |  2: 37.43    |  3: 24.41    |  4: 35.78   
[Batch: 1323/2500] mIoU: 31.97  |  FB-IoU: 56.96 |  0: 23.99    |  1: 38.17    |  2: 37.51    |  3: 24.41    |  4: 35.78   
[Batch: 1324/2500] mIoU: 31.97  |  FB-IoU: 56.97 |  0: 23.99    |  1: 38.17    |  2: 37.51    |  3: 24.42    |  4: 35.78   
[Batch: 1325/2500] mIoU: 31.97  |  FB-IoU: 56.96 |  0: 23.99    |  1: 38.17    |  2: 37.51    |  3: 24.42    |  4: 35.76   
[Batch: 1326/2500] mIoU: 31.97  |  FB-IoU: 56.96 |  0: 24.01    |  1: 38.17    |  2: 37.51    |  3: 24.42    |  4: 35.76   
[Batch: 1327/2500] mIoU: 31.99  |  FB-IoU: 56.97 |  0: 24.01    |  1: 38.25    |  2: 37.51    |  3: 24.42    |  4: 35.76   
[Batch: 1328/2500] mIoU: 31.98  |  FB-IoU: 56.96 |  0: 24.01    |  1: 38.25    |  2: 37.46    |  3: 24.42    |  4: 35.76   
[Batch: 1329/2500] mIoU: 31.95  |  FB-IoU: 56.96 |  0: 24.01    |  1: 38.25    |  2: 37.46    |  3: 24.25    |  4: 35.76   
[Batch: 1330/2500] mIoU: 31.94  |  FB-IoU: 56.94 |  0: 24.01    |  1: 38.25    |  2: 37.46    |  3: 24.25    |  4: 35.71   
[Batch: 1331/2500] mIoU: 31.91  |  FB-IoU: 56.90 |  0: 23.87    |  1: 38.25    |  2: 37.46    |  3: 24.25    |  4: 35.71   
[Batch: 1332/2500] mIoU: 31.93  |  FB-IoU: 56.91 |  0: 23.87    |  1: 38.35    |  2: 37.46    |  3: 24.25    |  4: 35.71   
[Batch: 1333/2500] mIoU: 31.94  |  FB-IoU: 56.92 |  0: 23.87    |  1: 38.35    |  2: 37.53    |  3: 24.25    |  4: 35.71   
[Batch: 1334/2500] mIoU: 31.97  |  FB-IoU: 56.93 |  0: 23.87    |  1: 38.35    |  2: 37.53    |  3: 24.40    |  4: 35.71   
[Batch: 1335/2500] mIoU: 31.97  |  FB-IoU: 56.94 |  0: 23.87    |  1: 38.35    |  2: 37.53    |  3: 24.40    |  4: 35.71   
[Batch: 1336/2500] mIoU: 31.97  |  FB-IoU: 56.93 |  0: 23.87    |  1: 38.35    |  2: 37.53    |  3: 24.40    |  4: 35.71   
[Batch: 1337/2500] mIoU: 31.97  |  FB-IoU: 56.94 |  0: 23.87    |  1: 38.35    |  2: 37.53    |  3: 24.40    |  4: 35.71   
[Batch: 1338/2500] mIoU: 31.95  |  FB-IoU: 56.92 |  0: 23.87    |  1: 38.35    |  2: 37.41    |  3: 24.40    |  4: 35.71   
[Batch: 1339/2500] mIoU: 31.95  |  FB-IoU: 56.93 |  0: 23.87    |  1: 38.35    |  2: 37.41    |  3: 24.38    |  4: 35.71   
[Batch: 1340/2500] mIoU: 31.95  |  FB-IoU: 56.93 |  0: 23.87    |  1: 38.35    |  2: 37.41    |  3: 24.38    |  4: 35.71   
[Batch: 1341/2500] mIoU: 31.94  |  FB-IoU: 56.93 |  0: 23.85    |  1: 38.35    |  2: 37.41    |  3: 24.38    |  4: 35.71   
[Batch: 1342/2500] mIoU: 31.95  |  FB-IoU: 56.94 |  0: 23.85    |  1: 38.38    |  2: 37.41    |  3: 24.38    |  4: 35.71   
[Batch: 1343/2500] mIoU: 31.97  |  FB-IoU: 56.96 |  0: 23.85    |  1: 38.38    |  2: 37.51    |  3: 24.38    |  4: 35.71   
[Batch: 1344/2500] mIoU: 31.97  |  FB-IoU: 56.96 |  0: 23.85    |  1: 38.38    |  2: 37.51    |  3: 24.38    |  4: 35.71   
[Batch: 1345/2500] mIoU: 31.97  |  FB-IoU: 56.95 |  0: 23.85    |  1: 38.38    |  2: 37.51    |  3: 24.38    |  4: 35.72   
[Batch: 1346/2500] mIoU: 31.98  |  FB-IoU: 56.95 |  0: 23.88    |  1: 38.38    |  2: 37.51    |  3: 24.38    |  4: 35.72   
[Batch: 1347/2500] mIoU: 31.98  |  FB-IoU: 56.96 |  0: 23.88    |  1: 38.42    |  2: 37.51    |  3: 24.38    |  4: 35.72   
[Batch: 1348/2500] mIoU: 32.01  |  FB-IoU: 56.98 |  0: 23.88    |  1: 38.42    |  2: 37.63    |  3: 24.38    |  4: 35.72   
[Batch: 1349/2500] mIoU: 32.01  |  FB-IoU: 56.99 |  0: 23.88    |  1: 38.42    |  2: 37.63    |  3: 24.41    |  4: 35.72   
[Batch: 1350/2500] mIoU: 32.04  |  FB-IoU: 57.01 |  0: 23.88    |  1: 38.42    |  2: 37.63    |  3: 24.41    |  4: 35.84   
[Batch: 1351/2500] mIoU: 32.04  |  FB-IoU: 57.00 |  0: 23.89    |  1: 38.42    |  2: 37.63    |  3: 24.41    |  4: 35.84   
[Batch: 1352/2500] mIoU: 32.08  |  FB-IoU: 57.02 |  0: 23.89    |  1: 38.61    |  2: 37.63    |  3: 24.41    |  4: 35.84   
[Batch: 1353/2500] mIoU: 32.08  |  FB-IoU: 57.02 |  0: 23.89    |  1: 38.61    |  2: 37.62    |  3: 24.41    |  4: 35.84   
[Batch: 1354/2500] mIoU: 32.05  |  FB-IoU: 57.02 |  0: 23.89    |  1: 38.61    |  2: 37.62    |  3: 24.31    |  4: 35.84   
[Batch: 1355/2500] mIoU: 32.07  |  FB-IoU: 57.04 |  0: 23.89    |  1: 38.61    |  2: 37.62    |  3: 24.31    |  4: 35.93   
[Batch: 1356/2500] mIoU: 32.07  |  FB-IoU: 57.04 |  0: 23.89    |  1: 38.61    |  2: 37.62    |  3: 24.31    |  4: 35.93   
[Batch: 1357/2500] mIoU: 32.08  |  FB-IoU: 57.05 |  0: 23.89    |  1: 38.66    |  2: 37.62    |  3: 24.31    |  4: 35.93   
[Batch: 1358/2500] mIoU: 32.10  |  FB-IoU: 57.07 |  0: 23.89    |  1: 38.66    |  2: 37.70    |  3: 24.31    |  4: 35.93   
[Batch: 1359/2500] mIoU: 32.10  |  FB-IoU: 57.07 |  0: 23.89    |  1: 38.66    |  2: 37.70    |  3: 24.29    |  4: 35.93   
[Batch: 1360/2500] mIoU: 32.08  |  FB-IoU: 57.05 |  0: 23.89    |  1: 38.66    |  2: 37.70    |  3: 24.29    |  4: 35.84   
[Batch: 1361/2500] mIoU: 32.08  |  FB-IoU: 57.05 |  0: 23.92    |  1: 38.66    |  2: 37.70    |  3: 24.29    |  4: 35.84   
[Batch: 1362/2500] mIoU: 32.10  |  FB-IoU: 57.06 |  0: 23.92    |  1: 38.74    |  2: 37.70    |  3: 24.29    |  4: 35.84   
[Batch: 1363/2500] mIoU: 32.09  |  FB-IoU: 57.06 |  0: 23.92    |  1: 38.74    |  2: 37.67    |  3: 24.29    |  4: 35.84   
[Batch: 1364/2500] mIoU: 32.10  |  FB-IoU: 57.07 |  0: 23.92    |  1: 38.74    |  2: 37.67    |  3: 24.31    |  4: 35.84   
[Batch: 1365/2500] mIoU: 32.10  |  FB-IoU: 57.07 |  0: 23.92    |  1: 38.74    |  2: 37.67    |  3: 24.31    |  4: 35.87   
[Batch: 1366/2500] mIoU: 32.10  |  FB-IoU: 57.03 |  0: 23.91    |  1: 38.74    |  2: 37.67    |  3: 24.31    |  4: 35.87   
[Batch: 1367/2500] mIoU: 31.99  |  FB-IoU: 56.97 |  0: 23.91    |  1: 38.18    |  2: 37.67    |  3: 24.31    |  4: 35.87   
[Batch: 1368/2500] mIoU: 31.98  |  FB-IoU: 56.97 |  0: 23.91    |  1: 38.18    |  2: 37.65    |  3: 24.31    |  4: 35.87   
[Batch: 1369/2500] mIoU: 31.99  |  FB-IoU: 56.97 |  0: 23.91    |  1: 38.18    |  2: 37.65    |  3: 24.32    |  4: 35.87   
[Batch: 1370/2500] mIoU: 31.98  |  FB-IoU: 56.96 |  0: 23.91    |  1: 38.18    |  2: 37.65    |  3: 24.32    |  4: 35.82   
[Batch: 1371/2500] mIoU: 31.97  |  FB-IoU: 56.96 |  0: 23.89    |  1: 38.18    |  2: 37.65    |  3: 24.32    |  4: 35.82   
[Batch: 1372/2500] mIoU: 31.86  |  FB-IoU: 56.89 |  0: 23.89    |  1: 37.63    |  2: 37.65    |  3: 24.32    |  4: 35.82   
[Batch: 1373/2500] mIoU: 31.84  |  FB-IoU: 56.86 |  0: 23.89    |  1: 37.63    |  2: 37.53    |  3: 24.32    |  4: 35.82   
[Batch: 1374/2500] mIoU: 31.84  |  FB-IoU: 56.87 |  0: 23.89    |  1: 37.63    |  2: 37.53    |  3: 24.32    |  4: 35.82   
[Batch: 1375/2500] mIoU: 31.84  |  FB-IoU: 56.87 |  0: 23.89    |  1: 37.63    |  2: 37.53    |  3: 24.32    |  4: 35.82   
[Batch: 1376/2500] mIoU: 31.84  |  FB-IoU: 56.87 |  0: 23.91    |  1: 37.63    |  2: 37.53    |  3: 24.32    |  4: 35.82   
[Batch: 1377/2500] mIoU: 31.86  |  FB-IoU: 56.88 |  0: 23.91    |  1: 37.74    |  2: 37.53    |  3: 24.32    |  4: 35.82   
[Batch: 1378/2500] mIoU: 31.86  |  FB-IoU: 56.88 |  0: 23.91    |  1: 37.74    |  2: 37.54    |  3: 24.32    |  4: 35.82   
[Batch: 1379/2500] mIoU: 31.87  |  FB-IoU: 56.89 |  0: 23.91    |  1: 37.74    |  2: 37.54    |  3: 24.34    |  4: 35.82   
[Batch: 1380/2500] mIoU: 31.90  |  FB-IoU: 56.91 |  0: 23.91    |  1: 37.74    |  2: 37.54    |  3: 24.34    |  4: 35.95   
[Batch: 1381/2500] mIoU: 31.88  |  FB-IoU: 56.89 |  0: 23.84    |  1: 37.74    |  2: 37.54    |  3: 24.34    |  4: 35.95   
[Batch: 1382/2500] mIoU: 31.89  |  FB-IoU: 56.91 |  0: 23.84    |  1: 37.78    |  2: 37.54    |  3: 24.34    |  4: 35.95   
[Batch: 1383/2500] mIoU: 31.92  |  FB-IoU: 56.93 |  0: 23.84    |  1: 37.78    |  2: 37.69    |  3: 24.34    |  4: 35.95   
[Batch: 1384/2500] mIoU: 31.92  |  FB-IoU: 56.94 |  0: 23.84    |  1: 37.78    |  2: 37.69    |  3: 24.35    |  4: 35.95   
[Batch: 1385/2500] mIoU: 31.94  |  FB-IoU: 56.94 |  0: 23.84    |  1: 37.78    |  2: 37.69    |  3: 24.35    |  4: 36.02   
[Batch: 1386/2500] mIoU: 31.96  |  FB-IoU: 56.96 |  0: 23.96    |  1: 37.78    |  2: 37.69    |  3: 24.35    |  4: 36.02   
[Batch: 1387/2500] mIoU: 31.98  |  FB-IoU: 56.98 |  0: 23.96    |  1: 37.89    |  2: 37.69    |  3: 24.35    |  4: 36.02   
[Batch: 1388/2500] mIoU: 31.99  |  FB-IoU: 56.99 |  0: 23.96    |  1: 37.89    |  2: 37.73    |  3: 24.35    |  4: 36.02   
[Batch: 1389/2500] mIoU: 31.98  |  FB-IoU: 56.99 |  0: 23.96    |  1: 37.89    |  2: 37.73    |  3: 24.30    |  4: 36.02   
[Batch: 1390/2500] mIoU: 31.98  |  FB-IoU: 57.00 |  0: 23.96    |  1: 37.89    |  2: 37.73    |  3: 24.30    |  4: 36.03   
[Batch: 1391/2500] mIoU: 32.00  |  FB-IoU: 57.01 |  0: 24.06    |  1: 37.89    |  2: 37.73    |  3: 24.30    |  4: 36.03   
[Batch: 1392/2500] mIoU: 32.01  |  FB-IoU: 57.01 |  0: 24.06    |  1: 37.93    |  2: 37.73    |  3: 24.30    |  4: 36.03   
[Batch: 1393/2500] mIoU: 32.02  |  FB-IoU: 57.02 |  0: 24.06    |  1: 37.93    |  2: 37.79    |  3: 24.30    |  4: 36.03   
[Batch: 1394/2500] mIoU: 32.02  |  FB-IoU: 57.03 |  0: 24.06    |  1: 37.93    |  2: 37.79    |  3: 24.31    |  4: 36.03   
[Batch: 1395/2500] mIoU: 32.02  |  FB-IoU: 57.03 |  0: 24.06    |  1: 37.93    |  2: 37.79    |  3: 24.31    |  4: 35.99   
[Batch: 1396/2500] mIoU: 32.02  |  FB-IoU: 57.03 |  0: 24.08    |  1: 37.93    |  2: 37.79    |  3: 24.31    |  4: 35.99   
[Batch: 1397/2500] mIoU: 32.02  |  FB-IoU: 57.04 |  0: 24.08    |  1: 37.94    |  2: 37.79    |  3: 24.31    |  4: 35.99   
[Batch: 1398/2500] mIoU: 32.02  |  FB-IoU: 57.04 |  0: 24.08    |  1: 37.94    |  2: 37.79    |  3: 24.31    |  4: 35.99   
[Batch: 1399/2500] mIoU: 31.96  |  FB-IoU: 57.04 |  0: 24.08    |  1: 37.94    |  2: 37.79    |  3: 24.01    |  4: 35.99   
[Batch: 1400/2500] mIoU: 31.99  |  FB-IoU: 57.06 |  0: 24.08    |  1: 37.94    |  2: 37.79    |  3: 24.01    |  4: 36.14   
[Batch: 1401/2500] mIoU: 32.00  |  FB-IoU: 57.06 |  0: 24.15    |  1: 37.94    |  2: 37.79    |  3: 24.01    |  4: 36.14   
[Batch: 1402/2500] mIoU: 32.01  |  FB-IoU: 57.07 |  0: 24.15    |  1: 37.95    |  2: 37.79    |  3: 24.01    |  4: 36.14   
[Batch: 1403/2500] mIoU: 32.00  |  FB-IoU: 57.07 |  0: 24.15    |  1: 37.95    |  2: 37.75    |  3: 24.01    |  4: 36.14   
[Batch: 1404/2500] mIoU: 32.00  |  FB-IoU: 57.08 |  0: 24.15    |  1: 37.95    |  2: 37.75    |  3: 24.02    |  4: 36.14   
[Batch: 1405/2500] mIoU: 31.99  |  FB-IoU: 57.05 |  0: 24.15    |  1: 37.95    |  2: 37.75    |  3: 24.02    |  4: 36.06   
[Batch: 1406/2500] mIoU: 31.98  |  FB-IoU: 57.05 |  0: 24.14    |  1: 37.95    |  2: 37.75    |  3: 24.02    |  4: 36.06   
[Batch: 1407/2500] mIoU: 32.00  |  FB-IoU: 57.06 |  0: 24.14    |  1: 38.05    |  2: 37.75    |  3: 24.02    |  4: 36.06   
[Batch: 1408/2500] mIoU: 32.01  |  FB-IoU: 57.07 |  0: 24.14    |  1: 38.05    |  2: 37.79    |  3: 24.02    |  4: 36.06   
[Batch: 1409/2500] mIoU: 32.01  |  FB-IoU: 57.07 |  0: 24.14    |  1: 38.05    |  2: 37.79    |  3: 24.04    |  4: 36.06   
[Batch: 1410/2500] mIoU: 32.01  |  FB-IoU: 57.07 |  0: 24.14    |  1: 38.05    |  2: 37.79    |  3: 24.04    |  4: 36.03   
[Batch: 1411/2500] mIoU: 31.99  |  FB-IoU: 57.05 |  0: 24.07    |  1: 38.05    |  2: 37.79    |  3: 24.04    |  4: 36.03   
[Batch: 1412/2500] mIoU: 31.99  |  FB-IoU: 57.06 |  0: 24.07    |  1: 38.05    |  2: 37.79    |  3: 24.04    |  4: 36.03   
[Batch: 1413/2500] mIoU: 31.98  |  FB-IoU: 57.04 |  0: 24.07    |  1: 38.05    |  2: 37.71    |  3: 24.04    |  4: 36.03   
[Batch: 1414/2500] mIoU: 31.97  |  FB-IoU: 57.05 |  0: 24.07    |  1: 38.05    |  2: 37.71    |  3: 24.01    |  4: 36.03   
[Batch: 1415/2500] mIoU: 31.93  |  FB-IoU: 57.00 |  0: 24.07    |  1: 38.05    |  2: 37.71    |  3: 24.01    |  4: 35.84   
[Batch: 1416/2500] mIoU: 31.94  |  FB-IoU: 56.99 |  0: 24.12    |  1: 38.05    |  2: 37.71    |  3: 24.01    |  4: 35.84   
[Batch: 1417/2500] mIoU: 31.86  |  FB-IoU: 56.94 |  0: 24.12    |  1: 37.63    |  2: 37.71    |  3: 24.01    |  4: 35.84   
[Batch: 1418/2500] mIoU: 31.87  |  FB-IoU: 56.95 |  0: 24.12    |  1: 37.63    |  2: 37.75    |  3: 24.01    |  4: 35.84   
[Batch: 1419/2500] mIoU: 31.88  |  FB-IoU: 56.95 |  0: 24.12    |  1: 37.63    |  2: 37.75    |  3: 24.04    |  4: 35.84   
[Batch: 1420/2500] mIoU: 31.87  |  FB-IoU: 56.94 |  0: 24.12    |  1: 37.63    |  2: 37.75    |  3: 24.04    |  4: 35.78   
[Batch: 1421/2500] mIoU: 31.87  |  FB-IoU: 56.95 |  0: 24.14    |  1: 37.63    |  2: 37.75    |  3: 24.04    |  4: 35.78   
[Batch: 1422/2500] mIoU: 31.86  |  FB-IoU: 56.94 |  0: 24.14    |  1: 37.58    |  2: 37.75    |  3: 24.04    |  4: 35.78   
[Batch: 1423/2500] mIoU: 31.85  |  FB-IoU: 56.94 |  0: 24.14    |  1: 37.58    |  2: 37.70    |  3: 24.04    |  4: 35.78   
[Batch: 1424/2500] mIoU: 31.85  |  FB-IoU: 56.94 |  0: 24.14    |  1: 37.58    |  2: 37.70    |  3: 24.07    |  4: 35.78   
[Batch: 1425/2500] mIoU: 31.85  |  FB-IoU: 56.94 |  0: 24.14    |  1: 37.58    |  2: 37.70    |  3: 24.07    |  4: 35.77   
[Batch: 1426/2500] mIoU: 31.85  |  FB-IoU: 56.94 |  0: 24.13    |  1: 37.58    |  2: 37.70    |  3: 24.07    |  4: 35.77   
