
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: pascal_part             
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 1                       
|                nshot: 1                       
|             img_size: 518                     
| use_original_imgsize: False                   
|             log_root: output/pascal/fold1     
|            visualize: 0                       
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: True                    
| use_points_or_centers: True                    
|         sample_range: (3, 6)                  
| max_sample_iterations: 128                     
|                alpha: 0.5                     
|                 beta: 0.5                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.3                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 2
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0347/0959] mIoU: 56.19  |  FB-IoU: 56.48 |  0: 72.36    |  1: 58.16    |  2: 32.66    |  3: 61.57   
[Batch: 0348/0959] mIoU: 56.16  |  FB-IoU: 56.49 |  0: 72.36    |  1: 58.16    |  2: 32.66    |  3: 61.47   
[Batch: 0349/0959] mIoU: 56.19  |  FB-IoU: 56.55 |  0: 72.48    |  1: 58.16    |  2: 32.66    |  3: 61.47   
[Batch: 0350/0959] mIoU: 56.17  |  FB-IoU: 56.59 |  0: 72.48    |  1: 58.09    |  2: 32.66    |  3: 61.47   
[Batch: 0351/0959] mIoU: 56.17  |  FB-IoU: 56.49 |  0: 72.48    |  1: 58.09    |  2: 32.66    |  3: 61.47   
[Batch: 0352/0959] mIoU: 56.14  |  FB-IoU: 56.53 |  0: 72.48    |  1: 58.09    |  2: 32.66    |  3: 61.34   
[Batch: 0353/0959] mIoU: 56.17  |  FB-IoU: 56.58 |  0: 72.58    |  1: 58.09    |  2: 32.66    |  3: 61.34   
[Batch: 0354/0959] mIoU: 56.22  |  FB-IoU: 56.62 |  0: 72.58    |  1: 58.29    |  2: 32.66    |  3: 61.34   
[Batch: 0355/0959] mIoU: 56.06  |  FB-IoU: 56.38 |  0: 72.58    |  1: 58.29    |  2: 32.01    |  3: 61.34   
[Batch: 0356/0959] mIoU: 56.15  |  FB-IoU: 56.47 |  0: 72.58    |  1: 58.29    |  2: 32.01    |  3: 61.73   
[Batch: 0357/0959] mIoU: 56.15  |  FB-IoU: 56.48 |  0: 72.56    |  1: 58.29    |  2: 32.01    |  3: 61.73   
[Batch: 0358/0959] mIoU: 56.13  |  FB-IoU: 56.50 |  0: 72.56    |  1: 58.20    |  2: 32.01    |  3: 61.73   
[Batch: 0359/0959] mIoU: 55.99  |  FB-IoU: 56.28 |  0: 72.56    |  1: 58.20    |  2: 31.48    |  3: 61.73   
[Batch: 0360/0959] mIoU: 56.07  |  FB-IoU: 56.37 |  0: 72.56    |  1: 58.20    |  2: 31.48    |  3: 62.02   
[Batch: 0361/0959] mIoU: 56.13  |  FB-IoU: 56.43 |  0: 72.83    |  1: 58.20    |  2: 31.48    |  3: 62.02   
[Batch: 0362/0959] mIoU: 56.00  |  FB-IoU: 56.26 |  0: 72.83    |  1: 57.67    |  2: 31.48    |  3: 62.02   
[Batch: 0363/0959] mIoU: 56.01  |  FB-IoU: 56.34 |  0: 72.83    |  1: 57.67    |  2: 31.53    |  3: 62.02   
[Batch: 0364/0959] mIoU: 56.08  |  FB-IoU: 56.42 |  0: 72.83    |  1: 57.67    |  2: 31.53    |  3: 62.27   
[Batch: 0365/0959] mIoU: 56.07  |  FB-IoU: 56.41 |  0: 72.81    |  1: 57.67    |  2: 31.53    |  3: 62.27   
[Batch: 0366/0959] mIoU: 56.01  |  FB-IoU: 56.35 |  0: 72.81    |  1: 57.42    |  2: 31.53    |  3: 62.27   
[Batch: 0367/0959] mIoU: 55.99  |  FB-IoU: 56.30 |  0: 72.81    |  1: 57.42    |  2: 31.47    |  3: 62.27   
[Batch: 0368/0959] mIoU: 55.77  |  FB-IoU: 56.09 |  0: 72.81    |  1: 57.42    |  2: 31.47    |  3: 61.39   
[Batch: 0369/0959] mIoU: 55.83  |  FB-IoU: 56.17 |  0: 73.02    |  1: 57.42    |  2: 31.47    |  3: 61.39   
[Batch: 0370/0959] mIoU: 55.88  |  FB-IoU: 56.23 |  0: 73.02    |  1: 57.64    |  2: 31.47    |  3: 61.39   
[Batch: 0371/0959] mIoU: 55.96  |  FB-IoU: 56.21 |  0: 73.02    |  1: 57.64    |  2: 31.78    |  3: 61.39   
[Batch: 0372/0959] mIoU: 56.02  |  FB-IoU: 56.29 |  0: 73.02    |  1: 57.64    |  2: 31.78    |  3: 61.63   
[Batch: 0373/0959] mIoU: 55.95  |  FB-IoU: 56.23 |  0: 72.76    |  1: 57.64    |  2: 31.78    |  3: 61.63   
[Batch: 0374/0959] mIoU: 55.74  |  FB-IoU: 56.02 |  0: 72.76    |  1: 56.81    |  2: 31.78    |  3: 61.63   
[Batch: 0375/0959] mIoU: 55.82  |  FB-IoU: 56.07 |  0: 72.76    |  1: 56.81    |  2: 32.08    |  3: 61.63   
[Batch: 0376/0959] mIoU: 55.86  |  FB-IoU: 56.16 |  0: 72.76    |  1: 56.81    |  2: 32.08    |  3: 61.80   
[Batch: 0377/0959] mIoU: 55.71  |  FB-IoU: 56.01 |  0: 72.14    |  1: 56.81    |  2: 32.08    |  3: 61.80   
[Batch: 0378/0959] mIoU: 55.67  |  FB-IoU: 55.94 |  0: 72.14    |  1: 56.65    |  2: 32.08    |  3: 61.80   
[Batch: 0379/0959] mIoU: 55.66  |  FB-IoU: 56.04 |  0: 72.14    |  1: 56.65    |  2: 32.07    |  3: 61.80   
[Batch: 0380/0959] mIoU: 55.62  |  FB-IoU: 55.98 |  0: 72.14    |  1: 56.65    |  2: 32.07    |  3: 61.64   
[Batch: 0381/0959] mIoU: 55.58  |  FB-IoU: 55.96 |  0: 71.97    |  1: 56.65    |  2: 32.07    |  3: 61.64   
[Batch: 0382/0959] mIoU: 55.58  |  FB-IoU: 55.93 |  0: 71.97    |  1: 56.65    |  2: 32.07    |  3: 61.64   
[Batch: 0383/0959] mIoU: 55.59  |  FB-IoU: 55.91 |  0: 71.97    |  1: 56.65    |  2: 32.11    |  3: 61.64   
[Batch: 0384/0959] mIoU: 55.61  |  FB-IoU: 55.95 |  0: 71.97    |  1: 56.65    |  2: 32.11    |  3: 61.70   
[Batch: 0385/0959] mIoU: 55.55  |  FB-IoU: 55.90 |  0: 71.74    |  1: 56.65    |  2: 32.11    |  3: 61.70   
[Batch: 0386/0959] mIoU: 55.62  |  FB-IoU: 55.98 |  0: 71.74    |  1: 56.92    |  2: 32.11    |  3: 61.70   
[Batch: 0387/0959] mIoU: 55.58  |  FB-IoU: 55.86 |  0: 71.74    |  1: 56.92    |  2: 31.96    |  3: 61.70   
[Batch: 0388/0959] mIoU: 55.60  |  FB-IoU: 55.85 |  0: 71.74    |  1: 56.92    |  2: 31.96    |  3: 61.79   
[Batch: 0389/0959] mIoU: 55.65  |  FB-IoU: 55.92 |  0: 71.91    |  1: 56.92    |  2: 31.96    |  3: 61.79   
[Batch: 0390/0959] mIoU: 55.71  |  FB-IoU: 55.95 |  0: 71.91    |  1: 57.16    |  2: 31.96    |  3: 61.79   
[Batch: 0391/0959] mIoU: 55.74  |  FB-IoU: 56.02 |  0: 71.91    |  1: 57.16    |  2: 32.12    |  3: 61.79   
[Batch: 0392/0959] mIoU: 55.80  |  FB-IoU: 56.09 |  0: 71.91    |  1: 57.16    |  2: 32.12    |  3: 62.03   
[Batch: 0393/0959] mIoU: 55.74  |  FB-IoU: 56.02 |  0: 71.64    |  1: 57.16    |  2: 32.12    |  3: 62.03   
[Batch: 0394/0959] mIoU: 55.66  |  FB-IoU: 55.96 |  0: 71.64    |  1: 56.85    |  2: 32.12    |  3: 62.03   
[Batch: 0395/0959] mIoU: 55.80  |  FB-IoU: 56.04 |  0: 71.64    |  1: 56.85    |  2: 32.68    |  3: 62.03   
[Batch: 0396/0959] mIoU: 55.88  |  FB-IoU: 56.10 |  0: 71.64    |  1: 56.85    |  2: 32.68    |  3: 62.34   
[Batch: 0397/0959] mIoU: 55.93  |  FB-IoU: 56.18 |  0: 71.88    |  1: 56.85    |  2: 32.68    |  3: 62.34   
[Batch: 0398/0959] mIoU: 55.80  |  FB-IoU: 56.01 |  0: 71.88    |  1: 56.29    |  2: 32.68    |  3: 62.34   
[Batch: 0399/0959] mIoU: 55.84  |  FB-IoU: 55.94 |  0: 71.88    |  1: 56.29    |  2: 32.84    |  3: 62.34   
[Batch: 0400/0959] mIoU: 55.78  |  FB-IoU: 55.89 |  0: 71.88    |  1: 56.29    |  2: 32.84    |  3: 62.12   
[Batch: 0401/0959] mIoU: 55.81  |  FB-IoU: 55.95 |  0: 71.98    |  1: 56.29    |  2: 32.84    |  3: 62.12   
[Batch: 0402/0959] mIoU: 55.81  |  FB-IoU: 55.94 |  0: 71.98    |  1: 56.31    |  2: 32.84    |  3: 62.12   
[Batch: 0403/0959] mIoU: 55.75  |  FB-IoU: 55.83 |  0: 71.98    |  1: 56.31    |  2: 32.58    |  3: 62.12   
[Batch: 0404/0959] mIoU: 55.82  |  FB-IoU: 55.90 |  0: 71.98    |  1: 56.31    |  2: 32.58    |  3: 62.40   
[Batch: 0405/0959] mIoU: 55.86  |  FB-IoU: 55.93 |  0: 72.13    |  1: 56.31    |  2: 32.58    |  3: 62.40   
[Batch: 0406/0959] mIoU: 55.90  |  FB-IoU: 55.97 |  0: 72.13    |  1: 56.50    |  2: 32.58    |  3: 62.40   
[Batch: 0407/0959] mIoU: 55.87  |  FB-IoU: 55.99 |  0: 72.13    |  1: 56.50    |  2: 32.43    |  3: 62.40   
[Batch: 0408/0959] mIoU: 55.93  |  FB-IoU: 56.07 |  0: 72.13    |  1: 56.50    |  2: 32.43    |  3: 62.67   
[Batch: 0409/0959] mIoU: 55.99  |  FB-IoU: 56.14 |  0: 72.35    |  1: 56.50    |  2: 32.43    |  3: 62.67   
[Batch: 0410/0959] mIoU: 56.00  |  FB-IoU: 56.16 |  0: 72.35    |  1: 56.55    |  2: 32.43    |  3: 62.67   
[Batch: 0411/0959] mIoU: 55.99  |  FB-IoU: 56.22 |  0: 72.35    |  1: 56.55    |  2: 32.41    |  3: 62.67   
[Batch: 0412/0959] mIoU: 55.99  |  FB-IoU: 56.20 |  0: 72.35    |  1: 56.55    |  2: 32.41    |  3: 62.66   
[Batch: 0413/0959] mIoU: 55.95  |  FB-IoU: 56.16 |  0: 72.20    |  1: 56.55    |  2: 32.41    |  3: 62.66   
[Batch: 0414/0959] mIoU: 56.01  |  FB-IoU: 56.20 |  0: 72.20    |  1: 56.78    |  2: 32.41    |  3: 62.66   
[Batch: 0415/0959] mIoU: 56.30  |  FB-IoU: 56.28 |  0: 72.20    |  1: 56.78    |  2: 33.56    |  3: 62.66   
[Batch: 0416/0959] mIoU: 56.35  |  FB-IoU: 56.35 |  0: 72.20    |  1: 56.78    |  2: 33.56    |  3: 62.88   
[Batch: 0417/0959] mIoU: 56.37  |  FB-IoU: 56.38 |  0: 72.25    |  1: 56.78    |  2: 33.56    |  3: 62.88   
[Batch: 0418/0959] mIoU: 56.36  |  FB-IoU: 56.37 |  0: 72.25    |  1: 56.74    |  2: 33.56    |  3: 62.88   
[Batch: 0419/0959] mIoU: 56.32  |  FB-IoU: 56.34 |  0: 72.25    |  1: 56.74    |  2: 33.41    |  3: 62.88   
[Batch: 0420/0959] mIoU: 56.13  |  FB-IoU: 56.15 |  0: 72.25    |  1: 56.74    |  2: 33.41    |  3: 62.13   
[Batch: 0421/0959] mIoU: 56.06  |  FB-IoU: 56.08 |  0: 71.95    |  1: 56.74    |  2: 33.41    |  3: 62.13   
[Batch: 0422/0959] mIoU: 56.08  |  FB-IoU: 56.12 |  0: 71.95    |  1: 56.85    |  2: 33.41    |  3: 62.13   
[Batch: 0423/0959] mIoU: 56.19  |  FB-IoU: 56.18 |  0: 71.95    |  1: 56.85    |  2: 33.83    |  3: 62.13   
[Batch: 0424/0959] mIoU: 56.26  |  FB-IoU: 56.26 |  0: 71.95    |  1: 56.85    |  2: 33.83    |  3: 62.42   
[Batch: 0425/0959] mIoU: 56.18  |  FB-IoU: 56.21 |  0: 71.63    |  1: 56.85    |  2: 33.83    |  3: 62.42   
[Batch: 0426/0959] mIoU: 56.20  |  FB-IoU: 56.19 |  0: 71.63    |  1: 56.93    |  2: 33.83    |  3: 62.42   
[Batch: 0427/0959] mIoU: 56.23  |  FB-IoU: 56.23 |  0: 71.63    |  1: 56.93    |  2: 33.93    |  3: 62.42   
[Batch: 0428/0959] mIoU: 56.25  |  FB-IoU: 56.25 |  0: 71.63    |  1: 56.93    |  2: 33.93    |  3: 62.54   
[Batch: 0429/0959] mIoU: 56.29  |  FB-IoU: 56.31 |  0: 71.76    |  1: 56.93    |  2: 33.93    |  3: 62.54   
[Batch: 0430/0959] mIoU: 56.35  |  FB-IoU: 56.37 |  0: 71.76    |  1: 57.16    |  2: 33.93    |  3: 62.54   
[Batch: 0431/0959] mIoU: 56.36  |  FB-IoU: 56.44 |  0: 71.76    |  1: 57.16    |  2: 34.00    |  3: 62.54   
[Batch: 0432/0959] mIoU: 56.42  |  FB-IoU: 56.50 |  0: 71.76    |  1: 57.16    |  2: 34.00    |  3: 62.74   
[Batch: 0433/0959] mIoU: 56.45  |  FB-IoU: 56.54 |  0: 71.90    |  1: 57.16    |  2: 34.00    |  3: 62.74   
[Batch: 0434/0959] mIoU: 56.47  |  FB-IoU: 56.55 |  0: 71.90    |  1: 57.23    |  2: 34.00    |  3: 62.74   
[Batch: 0435/0959] mIoU: 56.44  |  FB-IoU: 56.53 |  0: 71.90    |  1: 57.23    |  2: 33.90    |  3: 62.74   
[Batch: 0436/0959] mIoU: 56.51  |  FB-IoU: 56.61 |  0: 71.90    |  1: 57.23    |  2: 33.90    |  3: 63.02   
[Batch: 0437/0959] mIoU: 56.51  |  FB-IoU: 56.62 |  0: 71.90    |  1: 57.23    |  2: 33.90    |  3: 63.02   
[Batch: 0438/0959] mIoU: 56.39  |  FB-IoU: 56.48 |  0: 71.90    |  1: 56.73    |  2: 33.90    |  3: 63.02   
[Batch: 0439/0959] mIoU: 56.35  |  FB-IoU: 56.44 |  0: 71.90    |  1: 56.73    |  2: 33.75    |  3: 63.02   
[Batch: 0440/0959] mIoU: 56.40  |  FB-IoU: 56.47 |  0: 71.90    |  1: 56.73    |  2: 33.75    |  3: 63.22   
[Batch: 0441/0959] mIoU: 56.41  |  FB-IoU: 56.48 |  0: 71.93    |  1: 56.73    |  2: 33.75    |  3: 63.22   
[Batch: 0442/0959] mIoU: 56.39  |  FB-IoU: 56.45 |  0: 71.93    |  1: 56.67    |  2: 33.75    |  3: 63.22   
[Batch: 0443/0959] mIoU: 56.33  |  FB-IoU: 56.35 |  0: 71.93    |  1: 56.67    |  2: 33.50    |  3: 63.22   
[Batch: 0444/0959] mIoU: 56.39  |  FB-IoU: 56.41 |  0: 71.93    |  1: 56.67    |  2: 33.50    |  3: 63.47   
[Batch: 0445/0959] mIoU: 56.44  |  FB-IoU: 56.47 |  0: 72.10    |  1: 56.67    |  2: 33.50    |  3: 63.47   
[Batch: 0446/0959] mIoU: 56.36  |  FB-IoU: 56.41 |  0: 72.10    |  1: 56.36    |  2: 33.50    |  3: 63.47   
[Batch: 0447/0959] mIoU: 56.32  |  FB-IoU: 56.28 |  0: 72.10    |  1: 56.36    |  2: 33.33    |  3: 63.47   
[Batch: 0448/0959] mIoU: 56.30  |  FB-IoU: 56.28 |  0: 72.10    |  1: 56.36    |  2: 33.33    |  3: 63.40   
[Batch: 0449/0959] mIoU: 56.30  |  FB-IoU: 56.31 |  0: 72.11    |  1: 56.36    |  2: 33.33    |  3: 63.40   
[Batch: 0450/0959] mIoU: 56.29  |  FB-IoU: 56.25 |  0: 72.11    |  1: 56.30    |  2: 33.33    |  3: 63.40   
[Batch: 0451/0959] mIoU: 56.36  |  FB-IoU: 56.29 |  0: 72.11    |  1: 56.30    |  2: 33.61    |  3: 63.40   
[Batch: 0452/0959] mIoU: 56.39  |  FB-IoU: 56.32 |  0: 72.11    |  1: 56.30    |  2: 33.61    |  3: 63.52   
[Batch: 0453/0959] mIoU: 56.36  |  FB-IoU: 56.31 |  0: 72.01    |  1: 56.30    |  2: 33.61    |  3: 63.52   
[Batch: 0454/0959] mIoU: 56.41  |  FB-IoU: 56.32 |  0: 72.01    |  1: 56.51    |  2: 33.61    |  3: 63.52   
[Batch: 0455/0959] mIoU: 56.35  |  FB-IoU: 56.21 |  0: 72.01    |  1: 56.51    |  2: 33.37    |  3: 63.52   
[Batch: 0456/0959] mIoU: 56.39  |  FB-IoU: 56.26 |  0: 72.01    |  1: 56.51    |  2: 33.37    |  3: 63.69   
[Batch: 0457/0959] mIoU: 56.43  |  FB-IoU: 56.32 |  0: 72.15    |  1: 56.51    |  2: 33.37    |  3: 63.69   
[Batch: 0458/0959] mIoU: 56.43  |  FB-IoU: 56.33 |  0: 72.15    |  1: 56.53    |  2: 33.37    |  3: 63.69   
[Batch: 0459/0959] mIoU: 56.41  |  FB-IoU: 56.35 |  0: 72.15    |  1: 56.53    |  2: 33.29    |  3: 63.69   
[Batch: 0460/0959] mIoU: 56.41  |  FB-IoU: 56.41 |  0: 72.15    |  1: 56.53    |  2: 33.29    |  3: 63.69   
[Batch: 0461/0959] mIoU: 56.43  |  FB-IoU: 56.45 |  0: 72.22    |  1: 56.53    |  2: 33.29    |  3: 63.69   
[Batch: 0462/0959] mIoU: 56.44  |  FB-IoU: 56.48 |  0: 72.22    |  1: 56.57    |  2: 33.29    |  3: 63.69   
[Batch: 0463/0959] mIoU: 56.52  |  FB-IoU: 56.54 |  0: 72.22    |  1: 56.57    |  2: 33.60    |  3: 63.69   
[Batch: 0464/0959] mIoU: 56.59  |  FB-IoU: 56.61 |  0: 72.22    |  1: 56.57    |  2: 33.60    |  3: 63.95   
[Batch: 0465/0959] mIoU: 56.58  |  FB-IoU: 56.61 |  0: 72.21    |  1: 56.57    |  2: 33.60    |  3: 63.95   
[Batch: 0466/0959] mIoU: 56.51  |  FB-IoU: 56.50 |  0: 72.21    |  1: 56.27    |  2: 33.60    |  3: 63.95   
[Batch: 0467/0959] mIoU: 56.51  |  FB-IoU: 56.54 |  0: 72.21    |  1: 56.27    |  2: 33.60    |  3: 63.95   
[Batch: 0468/0959] mIoU: 56.45  |  FB-IoU: 56.50 |  0: 72.21    |  1: 56.27    |  2: 33.60    |  3: 63.70   
[Batch: 0469/0959] mIoU: 56.48  |  FB-IoU: 56.52 |  0: 72.33    |  1: 56.27    |  2: 33.60    |  3: 63.70   
[Batch: 0470/0959] mIoU: 56.42  |  FB-IoU: 56.47 |  0: 72.33    |  1: 56.06    |  2: 33.60    |  3: 63.70   
[Batch: 0471/0959] mIoU: 56.40  |  FB-IoU: 56.47 |  0: 72.33    |  1: 56.06    |  2: 33.53    |  3: 63.70   
[Batch: 0472/0959] mIoU: 56.45  |  FB-IoU: 56.52 |  0: 72.33    |  1: 56.06    |  2: 33.53    |  3: 63.88   
[Batch: 0473/0959] mIoU: 56.50  |  FB-IoU: 56.58 |  0: 72.54    |  1: 56.06    |  2: 33.53    |  3: 63.88   
[Batch: 0474/0959] mIoU: 56.47  |  FB-IoU: 56.57 |  0: 72.54    |  1: 55.94    |  2: 33.53    |  3: 63.88   
[Batch: 0475/0959] mIoU: 56.40  |  FB-IoU: 56.48 |  0: 72.54    |  1: 55.94    |  2: 33.23    |  3: 63.88   
[Batch: 0476/0959] mIoU: 56.47  |  FB-IoU: 56.54 |  0: 72.54    |  1: 55.94    |  2: 33.23    |  3: 64.15   
[Batch: 0477/0959] mIoU: 56.46  |  FB-IoU: 56.54 |  0: 72.52    |  1: 55.94    |  2: 33.23    |  3: 64.15   
[Batch: 0478/0959] mIoU: 56.52  |  FB-IoU: 56.56 |  0: 72.52    |  1: 56.18    |  2: 33.23    |  3: 64.15   
[Batch: 0479/0959] mIoU: 56.41  |  FB-IoU: 56.43 |  0: 72.52    |  1: 56.18    |  2: 32.80    |  3: 64.15   
[Batch: 0480/0959] mIoU: 56.48  |  FB-IoU: 56.48 |  0: 72.52    |  1: 56.18    |  2: 32.80    |  3: 64.43   
[Batch: 0481/0959] mIoU: 56.55  |  FB-IoU: 56.54 |  0: 72.76    |  1: 56.18    |  2: 32.80    |  3: 64.43   
[Batch: 0482/0959] mIoU: 56.49  |  FB-IoU: 56.50 |  0: 72.76    |  1: 55.97    |  2: 32.80    |  3: 64.43   
[Batch: 0483/0959] mIoU: 56.46  |  FB-IoU: 56.47 |  0: 72.76    |  1: 55.97    |  2: 32.66    |  3: 64.43   
[Batch: 0484/0959] mIoU: 56.44  |  FB-IoU: 56.45 |  0: 72.76    |  1: 55.97    |  2: 32.66    |  3: 64.35   
[Batch: 0485/0959] mIoU: 56.47  |  FB-IoU: 56.50 |  0: 72.91    |  1: 55.97    |  2: 32.66    |  3: 64.35   
[Batch: 0486/0959] mIoU: 56.49  |  FB-IoU: 56.52 |  0: 72.91    |  1: 56.05    |  2: 32.66    |  3: 64.35   
[Batch: 0487/0959] mIoU: 56.43  |  FB-IoU: 56.49 |  0: 72.91    |  1: 56.05    |  2: 32.42    |  3: 64.35   
[Batch: 0488/0959] mIoU: 56.47  |  FB-IoU: 56.55 |  0: 72.91    |  1: 56.05    |  2: 32.42    |  3: 64.47   
[Batch: 0489/0959] mIoU: 56.50  |  FB-IoU: 56.60 |  0: 73.05    |  1: 56.05    |  2: 32.42    |  3: 64.47   
[Batch: 0490/0959] mIoU: 56.52  |  FB-IoU: 56.61 |  0: 73.05    |  1: 56.13    |  2: 32.42    |  3: 64.47   
[Batch: 0491/0959] mIoU: 56.58  |  FB-IoU: 56.55 |  0: 73.05    |  1: 56.13    |  2: 32.65    |  3: 64.47   
[Batch: 0492/0959] mIoU: 56.62  |  FB-IoU: 56.62 |  0: 73.05    |  1: 56.13    |  2: 32.65    |  3: 64.65   
[Batch: 0493/0959] mIoU: 56.65  |  FB-IoU: 56.65 |  0: 73.15    |  1: 56.13    |  2: 32.65    |  3: 64.65   
[Batch: 0494/0959] mIoU: 56.67  |  FB-IoU: 56.70 |  0: 73.15    |  1: 56.23    |  2: 32.65    |  3: 64.65   
[Batch: 0495/0959] mIoU: 56.70  |  FB-IoU: 56.74 |  0: 73.15    |  1: 56.23    |  2: 32.75    |  3: 64.65   
[Batch: 0496/0959] mIoU: 56.64  |  FB-IoU: 56.73 |  0: 73.15    |  1: 56.23    |  2: 32.75    |  3: 64.42   
[Batch: 0497/0959] mIoU: 56.65  |  FB-IoU: 56.75 |  0: 73.22    |  1: 56.23    |  2: 32.75    |  3: 64.42   
[Batch: 0498/0959] mIoU: 56.69  |  FB-IoU: 56.81 |  0: 73.22    |  1: 56.38    |  2: 32.75    |  3: 64.42   
[Batch: 0499/0959] mIoU: 56.69  |  FB-IoU: 56.83 |  0: 73.22    |  1: 56.38    |  2: 32.76    |  3: 64.42   
[Batch: 0500/0959] mIoU: 56.60  |  FB-IoU: 56.73 |  0: 73.22    |  1: 56.38    |  2: 32.76    |  3: 64.03   
[Batch: 0501/0959] mIoU: 56.62  |  FB-IoU: 56.77 |  0: 73.31    |  1: 56.38    |  2: 32.76    |  3: 64.03   
[Batch: 0502/0959] mIoU: 56.59  |  FB-IoU: 56.71 |  0: 73.31    |  1: 56.25    |  2: 32.76    |  3: 64.03   
[Batch: 0503/0959] mIoU: 56.52  |  FB-IoU: 56.66 |  0: 73.31    |  1: 56.25    |  2: 32.51    |  3: 64.03   
[Batch: 0504/0959] mIoU: 56.55  |  FB-IoU: 56.67 |  0: 73.31    |  1: 56.25    |  2: 32.51    |  3: 64.14   
[Batch: 0505/0959] mIoU: 56.59  |  FB-IoU: 56.72 |  0: 73.46    |  1: 56.25    |  2: 32.51    |  3: 64.14   
[Batch: 0506/0959] mIoU: 56.61  |  FB-IoU: 56.74 |  0: 73.46    |  1: 56.33    |  2: 32.51    |  3: 64.14   
[Batch: 0507/0959] mIoU: 56.63  |  FB-IoU: 56.81 |  0: 73.46    |  1: 56.33    |  2: 32.58    |  3: 64.14   
[Batch: 0508/0959] mIoU: 56.67  |  FB-IoU: 56.87 |  0: 73.46    |  1: 56.33    |  2: 32.58    |  3: 64.32   
[Batch: 0509/0959] mIoU: 56.70  |  FB-IoU: 56.89 |  0: 73.57    |  1: 56.33    |  2: 32.58    |  3: 64.32   
[Batch: 0510/0959] mIoU: 56.66  |  FB-IoU: 56.83 |  0: 73.57    |  1: 56.16    |  2: 32.58    |  3: 64.32   
[Batch: 0511/0959] mIoU: 56.60  |  FB-IoU: 56.79 |  0: 73.57    |  1: 56.16    |  2: 32.35    |  3: 64.32   
[Batch: 0512/0959] mIoU: 56.63  |  FB-IoU: 56.86 |  0: 73.57    |  1: 56.16    |  2: 32.35    |  3: 64.45   
[Batch: 0513/0959] mIoU: 56.61  |  FB-IoU: 56.83 |  0: 73.48    |  1: 56.16    |  2: 32.35    |  3: 64.45   
[Batch: 0514/0959] mIoU: 56.57  |  FB-IoU: 56.76 |  0: 73.48    |  1: 56.01    |  2: 32.35    |  3: 64.45   
[Batch: 0515/0959] mIoU: 56.58  |  FB-IoU: 56.72 |  0: 73.48    |  1: 56.01    |  2: 32.41    |  3: 64.45   
[Batch: 0516/0959] mIoU: 56.64  |  FB-IoU: 56.78 |  0: 73.48    |  1: 56.01    |  2: 32.41    |  3: 64.66   
[Batch: 0517/0959] mIoU: 56.64  |  FB-IoU: 56.78 |  0: 73.48    |  1: 56.01    |  2: 32.41    |  3: 64.66   
[Batch: 0518/0959] mIoU: 56.61  |  FB-IoU: 56.72 |  0: 73.48    |  1: 55.89    |  2: 32.41    |  3: 64.66   
[Batch: 0519/0959] mIoU: 56.50  |  FB-IoU: 56.56 |  0: 73.48    |  1: 55.89    |  2: 31.98    |  3: 64.66   
[Batch: 0520/0959] mIoU: 56.54  |  FB-IoU: 56.62 |  0: 73.48    |  1: 55.89    |  2: 31.98    |  3: 64.81   
[Batch: 0521/0959] mIoU: 56.56  |  FB-IoU: 56.65 |  0: 73.58    |  1: 55.89    |  2: 31.98    |  3: 64.81   
[Batch: 0522/0959] mIoU: 56.56  |  FB-IoU: 56.69 |  0: 73.58    |  1: 55.89    |  2: 31.98    |  3: 64.81   
[Batch: 0523/0959] mIoU: 56.62  |  FB-IoU: 56.74 |  0: 73.58    |  1: 55.89    |  2: 32.22    |  3: 64.81   
[Batch: 0524/0959] mIoU: 56.65  |  FB-IoU: 56.80 |  0: 73.58    |  1: 55.89    |  2: 32.22    |  3: 64.91   
[Batch: 0525/0959] mIoU: 56.54  |  FB-IoU: 56.70 |  0: 73.13    |  1: 55.89    |  2: 32.22    |  3: 64.91   
[Batch: 0526/0959] mIoU: 56.54  |  FB-IoU: 56.66 |  0: 73.13    |  1: 55.89    |  2: 32.22    |  3: 64.91   
[Batch: 0527/0959] mIoU: 56.54  |  FB-IoU: 56.70 |  0: 73.13    |  1: 55.89    |  2: 32.25    |  3: 64.91   
[Batch: 0528/0959] mIoU: 56.58  |  FB-IoU: 56.75 |  0: 73.13    |  1: 55.89    |  2: 32.25    |  3: 65.07   
